V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20
0,44814;0,04937;0,0406;0,00889;0,0084;0,59798;0,55200;0,41166;0,37608;0,58488;0,56425;0,43830;0,42187;0,58629;0,55509;0,44543;0,44527;0,44147;0,44100;1
0,46499;0,12780;0,0494;0,02768;0,0089;0,64128;0,59798;0,43699;0,41166;0,61344;0,58488;0,45785;0,43830;0,63877;0,58629;0,44639;0,44543;0,44609;0,44147;1
0,47988;0,20912;0,1278;0,06109;0,0277;0,69166;0,64128;0,46777;0,43699;0,64245;0,61344;0,48431;0,45785;0,70170;0,63877;0,44806;0,44639;0,45350;0,44609;1
0,51212;0,33767;0,2091;0,12965;0,0611;0,79077;0,69166;0,53482;0,46777;0,69722;0,64245;0,52274;0,48431;0,78284;0,70170;0,45143;0,44806;0,46807;0,45350;1
0,51692;0,33632;0,3377;0,17714;0,1296;0,76842;0,79077;0,49375;0,53482;0,70560;0,69722;0,52981;0,52274;0,78190;0,78284;0,45500;0,45143;0,48441;0,46807;1
0,51557;0,26916;0,3363;0,20939;0,1771;0,71859;0,76842;0,43797;0,49375;0,69482;0,70560;0,51496;0,52981;0,73129;0,78190;0,45850;0,45500;0,49790;0,48441;1
0,52172;0,18736;0,2692;0,24040;0,2094;0,69468;0,71859;0,39356;0,43797;0,71095;0,69482;0,53159;0,51496;0,67573;0,73129;0,46207;0,45850;0,50924;0,49790;1
0,52270;0,04529;0,1874;0,26448;0,2404;0,60958;0,69468;0,28389;0,39356;0,70986;0,71095;0,52630;0,53159;0,60918;0,67573;0,46584;0,46207;0,51780;0,50924;1
0,52578;0,04328;0,0453;0,28558;0,2645;0,60490;0,60958;0,29435;0,28389;0,71782;0,70986;0,53767;0,52630;0,60798;0,60918;0,46969;0,46584;0,52054;0,51780;1
0,52159;0,03736;0,0433;0,29833;0,2856;0,59722;0,60490;0,31936;0,29435;0,71398;0,71782;0,52779;0,53767;0,59847;0,60798;0,47340;0,46969;0,52147;0,52054;1
0,51864;0,02419;0,0374;0,30475;0,2983;0,57252;0,59722;0,31885;0,31936;0,70645;0,71398;0,51889;0,52779;0,57304;0,59847;0,47706;0,47340;0,52209;0,52147;1
0,51827;0,03030;0,0242;0,30809;0,3047;0,56885;0,57252;0,36739;0,31885;0,70407;0,70645;0,51625;0,51889;0,56353;0,57304;0,48063;0,47706;0,52140;0,52209;1
0,51532;0,04022;0,0303;0,30742;0,3081;0,55250;0,56885;0,36041;0,36739;0,69784;0,70407;0,49630;0,51625;0,55456;0,56353;0,48401;0,48063;0,51992;0,52140;1
0,51384;0,02960;0,0402;0,30365;0,3074;0,55984;0,55250;0,36939;0,36041;0,70088;0,69784;0,50340;0,49630;0,56045;0,55456;0,48728;0,48401;0,51753;0,51992;1
0,51421;0,02073;0,0296;0,29532;0,3036;0,56884;0,55984;0,38956;0,36939;0,70044;0,70088;0,49563;0,50340;0,56647;0,56045;0,49073;0,48728;0,51606;0,51753;1
0,51840;0,01994;0,0207;0,28519;0,2953;0,58120;0,56884;0,39915;0,38956;0,71466;0,70044;0,52450;0,49563;0,58000;0,56647;0,49436;0,49073;0,51601;0,51606;1
0,51606;0,01556;0,0199;0,26731;0,2852;0,58286;0,58120;0,40995;0,39915;0,70885;0,71466;0,56386;0,52450;0,58749;0,58000;0,49807;0,49436;0,51557;0,51601;1
0,51532;0,01556;0,0156;0,24471;0,2673;0,58487;0,58286;0,40675;0,40995;0,71382;0,70885;0,55826;0,56386;0,58616;0,58749;0,50170;0,49807;0,51557;0,51557;1
0,52209;0,03067;0,0156;0,21296;0,2447;0,60223;0,58487;0,41175;0,40675;0,73278;0,71382;0,57377;0,55826;0,59472;0,58616;0,50584;0,50170;0,51721;0,51557;1
0,51901;0,02553;0,0307;0,16155;0,2130;0,58253;0,60223;0,39256;0,41175;0,70471;0,73278;0,53641;0,57377;0,58883;0,59472;0,51003;0,50584;0,51817;0,51721;1
0,52541;0,04320;0,0255;0,11020;0,1615;0,60624;0,58253;0,40575;0,39256;0,68633;0,70471;0,50041;0,53641;0,60530;0,58883;0,51389;0,51003;0,51958;0,51817;1
0,52393;0,04118;0,0432;0,06295;0,1102;0,60423;0,60624;0,40335;0,40575;0,65772;0,68633;0,45637;0,50041;0,60329;0,60530;0,51684;0,51389;0,52115;0,51958;1
0,51372;0,04803;0,0412;0,01454;0,0630;0,55817;0,60423;0,36539;0,40335;0,58379;0,65772;0,35833;0,45637;0,56808;0,60329;0,51853;0,51684;0,52083;0,52115;1
0,51963;0,04762;0,0480;0,01202;0,0145;0,58253;0,55817;0,39176;0,36539;0,58571;0,58379;0,35345;0,35833;0,56955;0,56808;0,51891;0,51853;0,52034;0,52083;1
0,51581;0,05259;0,0476;0,01236;0,0120;0,55484;0,58253;0,36101;0,39176;0,58144;0,58571;0,35836;0,35345;0,55536;0,56955;0,51885;0,51891;0,51970;0,52034;1
0,51212;0,04953;0,0526;0,01436;0,0124;0,54883;0,55484;0,35861;0,36101;0,56435;0,58144;0,33313;0,35836;0,55750;0,55536;0,51868;0,51885;0,51704;0,51970;1
0,52479;0,05316;0,0495;0,01591;0,0144;0,61091;0,54883;0,42335;0,35861;0,58464;0,56435;0,34940;0,33313;0,59687;0,55750;0,51883;0,51868;0,51721;0,51704;1
0,52738;0,06676;0,0532;0,01891;0,0159;0,60189;0,61091;0,40335;0,42335;0,58378;0,58464;0,34273;0,34940;0,60758;0,59687;0,51907;0,51883;0,51995;0,51721;1
0,53907;0,11619;0,0668;0,03380;0,0189;0,64396;0,60189;0,44515;0,40335;0,61134;0,58378;0,36661;0,34273;0,64815;0,60758;0,51973;0,51907;0,52383;0,51995;1
0,53267;0,11018;0,1162;0,03940;0,0338;0,63663;0,64396;0,44437;0,44515;0,60537;0,61134;0,36777;0,36661;0,64118;0,64815;0,52028;0,51973;0,52721;0,52383;1
0,52553;0,06349;0,1102;0,04016;0,0394;0,58286;0,63663;0,37498;0,44437;0,59361;0,60537;0,36062;0,36777;0,58830;0,64118;0,52063;0,52028;0,52989;0,52721;1
0,52590;0,06097;0,0635;0,04080;0,0402;0,57686;0,58286;0,37678;0,37498;0,59939;0,59361;0,36974;0,36062;0,56299;0,58830;0,52101;0,52063;0,53011;0,52989;1
0,52369;0,06830;0,0610;0,03984;0,0408;0,53920;0,57686;0,32914;0,37678;0,59811;0,59939;0,36646;0,36974;0,54010;0,56299;0,52143;0,52101;0,52937;0,53011;1
0,52393;0,03686;0,0683;0,03792;0,0398;0,55719;0,53920;0,34427;0,32914;0,59789;0,59811;0,36663;0,36646;0,55991;0,54010;0,52193;0,52143;0,52634;0,52937;1
0,52504;0,00596;0,0369;0,03595;0,0379;0,57953;0,55719;0,38976;0,34427;0,59255;0,59789;0,35179;0,36663;0,57772;0,55991;0,52247;0,52193;0,52482;0,52634;1
0,52578;0,00653;0,0060;0,03564;0,0359;0,58053;0,57953;0,39395;0,38976;0,59789;0,59255;0,36026;0,35179;0,58214;0,57772;0,52284;0,52247;0,52487;0,52482;1
0,52541;0,00532;0,0065;0,03404;0,0356;0,58553;0,58053;0,41953;0,39395;0,59853;0,59789;0,35698;0,36026;0,58669;0,58214;0,52331;0,52284;0,52477;0,52487;1
0,52233;0,01078;0,0053;0,03156;0,0340;0,57652;0,58553;0,40334;0,41953;0,58144;0,59853;0,32963;0,35698;0,57786;0,58669;0,52366;0,52331;0,52450;0,52477;1
0,52307;0,01232;0,0108;0,03147;0,0316;0,57552;0,57652;0,38936;0,40334;0,58806;0,58144;0,35590;0,32963;0,57290;0,57786;0,52371;0,52366;0,52433;0,52450;1
0,52221;0,01442;0,0123;0,03067;0,0315;0,57119;0,57552;0,38616;0,38936;0,57546;0,58806;0,36024;0,35590;0,57063;0,57290;0,52387;0,52371;0,52376;0,52433;1
0,51717;0,02936;0,0144;0,03220;0,0307;0,55851;0,57119;0,37558;0,38616;0,56926;0,57546;0,37724;0,36024;0,56286;0,57063;0,52346;0,52387;0,52204;0,52376;1
0,51741;0,02802;0,0294;0,03350;0,0322;0,56751;0,55851;0,38636;0,37558;0,58742;0,56926;0,44749;0,37724;0,56380;0,56286;0,52313;0,52346;0,52044;0,52204;1
0,51926;0,02593;0,0280;0,03061;0,0335;0,57052;0,56751;0,38876;0,38636;0,58037;0,58742;0,44062;0,44749;0,56741;0,56380;0,52341;0,52313;0,51982;0,52044;1
0,52159;0,02146;0,0259;0,03016;0,0306;0,57919;0,57052;0,39655;0,38876;0,59105;0,58037;0,45207;0,44062;0,58187;0,56741;0,52351;0,52341;0,51953;0,51982;1
0,53279;0,06919;0,0215;0,03066;0,0302;0,62326;0,57919;0,43055;0,39655;0,61692;0,59105;0,48497;0,45207;0,61949;0,58187;0,52436;0,52351;0,52164;0,51953;1
0,51618;0,07128;0,0692;0,02724;0,0307;0,57752;0,62326;0,39775;0,43055;0,56606;0,61692;0,43050;0,48497;0,59298;0,61949;0,52456;0,52436;0,52145;0,52164;1
0,51827;0,06990;0,0713;0,02879;0,0272;0,57819;0,57752;0,39635;0,39775;0,56521;0,56606;0,43050;0,43050;0,57290;0,59298;0,52423;0,52456;0,52162;0,52145;1
0,51458;0,07813;0,0699;0,03178;0,0288;0,56184;0,57819;0,38137;0,39635;0,53855;0,56521;0,38908;0,43050;0,54987;0,57290;0,52359;0,52423;0,52068;0,52162;1
0,52098;0,07797;0,0781;0,02109;0,0318;0,54885;0,56184;0,34726;0,38137;0,56073;0,53855;0,41059;0,38908;0,55349;0,54987;0,52269;0,52359;0,52056;0,52068;1
0,55494;0,18900;0,0780;0,05328;0,0211;0,68603;0,54885;0,45672;0,34726;0,63205;0,56073;0,47411;0,41059;0,66823;0,55349;0,52380;0,52269;0,52499;0,52056;1
0,55531;0,23010;0,1890;0,07599;0,0533;0,68134;0,68603;0,45351;0,45672;0,63205;0,63205;0,46968;0,47411;0,70545;0,66823;0,52529;0,52380;0,53282;0,52499;1
0,53107;0,21254;0,2301;0,07667;0,0760;0,62560;0,68134;0,42995;0,45351;0,59382;0,63205;0,44144;0,46968;0,65417;0,70545;0,52555;0,52529;0,53538;0,53282;1
0,51864;0,20042;0,2125;0,07757;0,0767;0,57452;0,62560;0,40714;0,42995;0,57182;0,59382;0,42478;0,44144;0,54987;0,65417;0,52530;0,52555;0,53619;0,53538;1
0,52012;0,20256;0,2004;0,07807;0,0776;0,48665;0,57452;0,27273;0,40714;0,57247;0,57182;0,42935;0,42478;0,46526;0,54987;0,52511;0,52530;0,53602;0,53619;1
0,51372;0,18596;0,2026;0,08061;0,0781;0,46834;0,48665;0,26458;0,27273;0,56008;0,57247;0,41580;0,42935;0,47851;0,46526;0,52454;0,52511;0,52777;0,53602;1
0,51557;0,07252;0,1860;0,08209;0,0806;0,53884;0,46834;0,33988;0,26458;0,56392;0,56008;0,41825;0,41580;0,54184;0,47851;0,52403;0,52454;0,51982;0,52777;1
0,52295;0,03674;0,0725;0,08207;0,0821;0,59254;0,53884;0,40255;0,33988;0,58208;0,56392;0,44520;0,41825;0,58535;0,54184;0,52391;0,52403;0,51820;0,51982;1
0,51975;0,03751;0,0367;0,08236;0,0821;0,57986;0,59254;0,44770;0,40255;0,57524;0,58208;0,43491;0,44520;0,59017;0,58535;0,52378;0,52391;0,51842;0,51820;1
0,52024;0,03767;0,0375;0,08259;0,0824;0,59856;0,57986;0,46995;0,44770;0,57759;0,57524;0,44635;0,43491;0,59968;0,59017;0,52364;0,52378;0,51844;0,51842;1
0,52664;0,04187;0,0377;0,08271;0,0826;0,61091;0,59856;0,43495;0,46995;0,59746;0,57759;0,46630;0,44635;0,60209;0,59968;0,52386;0,52364;0,52103;0,51844;1
0,52615;0,03164;0,0419;0,08184;0,0827;0,58954;0,61091;0,38996;0,43495;0,59618;0,59746;0,45141;0,46630;0,59539;0,60209;0,52431;0,52386;0,52315;0,52103;1
0,52849;0,04055;0,0316;0,08111;0,0818;0,60456;0,58954;0,40654;0,38996;0,59703;0,59618;0,45746;0,45141;0,60637;0,59539;0,52486;0,52431;0,52425;0,52315;1
0,52689;0,03111;0,0406;0,08050;0,0811;0,59888;0,60456;0,39195;0,40654;0,59019;0,59703;0,44406;0,45746;0,59740;0,60637;0,52524;0,52486;0,52568;0,52425;1
0,52972;0,01180;0,0311;0,08057;0,0805;0,58920;0,59888;0,37877;0,39195;0,57567;0,59019;0,41319;0,44406;0,58843;0,59740;0,52565;0,52524;0,52757;0,52568;1
0,52725;0,01096;0,0118;0,07955;0,0806;0,58386;0,58920;0,38836;0,37877;0,60024;0,57567;0,47089;0,41319;0,58468;0,58843;0,52537;0,52565;0,52770;0,52757;1
0,52725;0,00823;0,0110;0,07775;0,0796;0,57753;0,58386;0,37558;0,38836;0,59661;0,60024;0,46876;0,47089;0,57866;0,58468;0,52593;0,52537;0,52792;0,52770;1
0,52467;0,01533;0,0082;0,07651;0,0777;0,57486;0,57753;0,37738;0,37558;0,59853;0,59661;0,49069;0,46876;0,57344;0,57866;0,52625;0,52593;0,52716;0,52792;1
0,52344;0,02301;0,0153;0,07368;0,0765;0,56385;0,57486;0,37658;0,37738;0,58528;0,59853;0,46351;0,49069;0,56447;0,57344;0,52669;0,52625;0,52647;0,52716;1
0,53562;0,04938;0,0230;0,07447;0,0737;0,60355;0,56385;0,40354;0,37658;0,54755;0,58528;0,38019;0,46351;0,59499;0,56447;0,52742;0,52669;0,52765;0,52647;1
0,53661;0,06581;0,0494;0,05821;0,0745;0,60621;0,60355;0,40893;0,40354;0,54862;0,54755;0,38101;0,38019;0,61320;0,59499;0,52650;0,52742;0,52952;0,52765;1
0,53501;0,06876;0,0658;0,03453;0,0582;0,60889;0,60621;0,41213;0,40893;0,58784;0,54862;0,44014;0,38101;0,61775;0,61320;0,52549;0,52650;0,53107;0,52952;1
0,53882;0,06395;0,0688;0,03959;0,0345;0,62257;0,60889;0,42693;0,41213;0,61605;0,58784;0,47857;0,44014;0,61374;0,61775;0,52588;0,52549;0,53390;0,53107;1
0,54300;0,03203;0,0639;0,04636;0,0396;0,60086;0,62257;0,39015;0,42693;0,62074;0,61605;0,48167;0,47857;0,59941;0,61374;0,52709;0,52588;0,53781;0,53390;1
0,54054;0,03105;0,0320;0,04967;0,0464;0,59153;0,60086;0,38297;0,39015;0,62760;0,62074;0,49643;0,48167;0,59821;0,59941;0,52812;0,52709;0,53880;0,53781;1
0,54866;0,05317;0,0311;0,05401;0,0497;0,61787;0,59153;0,39713;0,38297;0,63850;0,62760;0,50182;0,49643;0,61253;0,59821;0,52986;0,52812;0,54121;0,53880;1
0,54104;0,03840;0,0532;0,05088;0,0540;0,58686;0,61787;0,37040;0,39713;0,61241;0,63850;0,46792;0,50182;0,59191;0,61253;0,53114;0,52986;0,54241;0,54121;1
0,55199;0,05270;0,0384;0,05964;0,0509;0,60519;0,58686;0,39434;0,37040;0,63698;0,61241;0,49197;0,46792;0,60102;0,59191;0,53259;0,53114;0,54505;0,54241;1
0,55322;0,06356;0,0527;0,06471;0,0596;0,61519;0,60519;0,40592;0,39434;0,63826;0,63698;0,49115;0,49197;0,61213;0,60102;0,53426;0,53259;0,54709;0,54505;1
0,54903;0,04925;0,0636;0,06423;0,0647;0,58186;0,61519;0,37022;0,40592;0,61987;0,63826;0,46185;0,49115;0,59499;0,61213;0,53570;0,53426;0,54879;0,54709;1
0,54830;0,04931;0,0493;0,06550;0,0642;0,60052;0,58186;0,39993;0,37022;0,61945;0,61987;0,46251;0,46185;0,59352;0,59499;0,53678;0,53570;0,54871;0,54879;1
0,55100;0,01819;0,0493;0,06687;0,0655;0,57820;0,60052;0,37561;0,39993;0,62008;0,61945;0,46234;0,46251;0,57344;0,59352;0,53803;0,53678;0,55071;0,54871;1
0,55273;0,01978;0,0182;0,06908;0,0669;0,57953;0,57820;0,37043;0,37561;0,62585;0,62008;0,47199;0,46234;0,58201;0,57344;0,53924;0,53803;0,55086;0,55071;1
0,55285;0,01868;0,0198;0,06906;0,0691;0,59119;0,57953;0,39734;0,37043;0,62114;0,62585;0,47952;0,47199;0,59406;0,58201;0,54054;0,53924;0,55078;0,55086;1
0,55273;0,01726;0,0187;0,06917;0,0691;0,59285;0,59119;0,38717;0,39734;0,62521;0,62114;0,46380;0,47952;0,59258;0,59406;0,54169;0,54054;0,55152;0,55078;1
0,55174;0,00406;0,0173;0,06598;0,0692;0,58286;0,59285;0,39455;0,38717;0,62350;0,62521;0,46528;0,46380;0,58254;0,59258;0,54291;0,54169;0,55221;0,55152;1
0,55605;0,01365;0,0041;0,06324;0,0660;0,58985;0,58286;0,39794;0,39455;0,63547;0,62350;0,47295;0,46528;0,58696;0,58254;0,54435;0,54291;0,55322;0,55221;1
0,55752;0,02320;0,0136;0,05643;0,0632;0,59351;0,58985;0,39315;0,39794;0,64017;0,63547;0,48671;0,47295;0,59472;0,58696;0,54599;0,54435;0,55418;0,55322;1
0,55728;0,02539;0,0232;0,04377;0,0564;0,59318;0,59351;0,39195;0,39315;0,61857;0,64017;0,49913;0,48671;0,59713;0,59472;0,54769;0,54599;0,55506;0,55418;1
0,55691;0,02223;0,0254;0,04108;0,0438;0,59485;0,59318;0,39893;0,39195;0,61622;0,61857;0,49651;0,49913;0,59352;0,59713;0,54875;0,54769;0,55590;0,55506;1
0,55580;0,00346;0,0222;0,03712;0,0411;0,58020;0,59485;0,38598;0,39893;0,61707;0,61622;0,46708;0,49651;0,57973;0,59352;0,54971;0,54875;0,55671;0,55590;0
0,55211;0,02040;0,0035;0,02859;0,0371;0,56622;0,58020;0,37542;0,38598;0,60405;0,61707;0,43554;0,46708;0,56755;0,57973;0,55057;0,54971;0,55592;0,55671;0
0,55912;0,02466;0,0204;0,02495;0,0286;0,58585;0,56622;0,38737;0,37542;0,60895;0,60405;0,43570;0,43554;0,57973;0,56755;0,55158;0,55057;0,55624;0,55592;0
0,55826;0,02617;0,0247;0,02312;0,0249;0,58452;0,58585;0,38558;0,38737;0,61173;0,60895;0,43259;0,43570;0,58749;0,57973;0,55234;0,55158;0,55644;0,55624;0
0,54387;0,06598;0,0262;0,01987;0,0231;0,54857;0,58452;0,37282;0,38558;0,57269;0,61173;0,39448;0,43259;0,56165;0,58749;0,55251;0,55234;0,55383;0,55644;0
0,54128;0,08829;0,0660;0,02495;0,0199;0,55156;0,54857;0,38298;0,37282;0,58144;0,57269;0,42104;0,39448;0,54077;0,56165;0,55214;0,55251;0,55093;0,55383;0
0,53919;0,10497;0,0883;0,02687;0,0250;0,52695;0,55156;0,35649;0,38298;0,55884;0,58144;0,38506;0,42104;0,51908;0,54077;0,55205;0,55214;0,54835;0,55093;0
0,53796;0,08919;0,1050;0,03433;0,0269;0,52594;0,52695;0,35669;0,35649;0,55458;0,55884;0,38083;0,38506;0,53166;0,51908;0,55135;0,55205;0,54411;0,54835;0
0,51815;0,11278;0,0892;0,06454;0,0343;0,51123;0,52594;0,36938;0,35669;0,52750;0,55458;0,37414;0,38083;0,52135;0,53166;0,54959;0,55135;0,53609;0,54411;0
0,49416;0,22633;0,1128;0,11821;0,0645;0,45323;0,51123;0,33284;0,36938;0,48720;0,52750;0,34368;0,37414;0,45548;0,52135;0,54685;0,54959;0,52615;0,53609;0
0,48554;0,27751;0,2263;0,16371;0,1182;0,43555;0,45323;0,33696;0,33284;0,46761;0,48720;0,32823;0,34368;0,41652;0,45548;0,54371;0,54685;0,51500;0,52615;0
0,48702;0,25652;0,2775;0,19434;0,1637;0,44287;0,43555;0,34194;0,33696;0,46720;0,46761;0,32353;0,32823;0,43460;0,41652;0,54051;0,54371;0,50457;0,51500;0
0,49133;0,14702;0,2565;0,21353;0,1943;0,50809;0,44287;0,38988;0,34194;0,47445;0,46720;0,33264;0,32353;0,51479;0,43460;0,53744;0,54051;0,49524;0,50457;0
0,48960;0,03407;0,1470;0,22937;0,2135;0,56849;0,50809;0,46100;0,38988;0,47168;0,47445;0,32744;0,33264;0,57732;0,51479;0,53428;0,53744;0,48953;0,49524;1
0,49243;0,02789;0,0341;0,23936;0,2294;0,59960;0,56849;0,49036;0,46100;0,47828;0,47168;0,33378;0,32744;0,59874;0,57732;0,53127;0,53428;0,48918;0,48953;1
0,49735;0,03882;0,0279;0,24396;0,2394;0,60897;0,59960;0,49157;0,49036;0,47937;0,47828;0,32553;0,33378;0,60463;0,59874;0,52855;0,53127;0,49155;0,48918;1
0,49711;0,03493;0,0388;0,24442;0,2440;0,59658;0,60897;0,44484;0,49157;0,47640;0,47937;0,31970;0,32553;0,60195;0,60463;0,52560;0,52855;0,49356;0,49155;1
0,49502;0,03255;0,0349;0,24223;0,2444;0,59558;0,59658;0,40798;0,44484;0,47320;0,47640;0,33365;0,31970;0,59780;0,60195;0,52247;0,52560;0,49430;0,49356;1
0,49662;0,01824;0,0325;0,23643;0,2422;0,59223;0,59558;0,38735;0,40798;0,47661;0,47320;0,33804;0,33365;0,58749;0,59780;0,51944;0,52247;0,49571;0,49430;1
0,49416;0,01081;0,0182;0,22857;0,2364;0,57217;0,59223;0,36974;0,38735;0,47426;0,47661;0,33559;0,33804;0,57344;0,58749;0,51630;0,51944;0,49605;0,49571;1
0,49514;0,00877;0,0108;0,21755;0,2286;0,57551;0,57217;0,37915;0,36974;0,48233;0,47426;0,35165;0,33559;0,57571;0,57344;0,51327;0,51630;0,49561;0,49605;1
0,49145;0,01670;0,0088;0,20673;0,2175;0,57116;0,57551;0,37715;0,37915;0,46385;0,48233;0,33380;0,35165;0,57156;0,57571;0,51024;0,51327;0,49448;0,49561;1
0,49194;0,01968;0,0167;0,18492;0,2067;0,56816;0,57116;0,37735;0,37715;0,46618;0,46385;0,33348;0,33380;0,56781;0,57156;0,50688;0,51024;0,49386;0,49448;1
0,49440;0,01341;0,0197;0,15581;0,1849;0,58153;0,56816;0,39736;0,37735;0,49528;0,46618;0,38545;0,33348;0,57799;0,56781;0,50369;0,50688;0,49342;0,49386;1
0,49735;0,02258;0,0134;0,13487;0,1558;0,58688;0,58153;0,39856;0,39736;0,50486;0,49528;0,38611;0,38545;0,58897;0,57799;0,50136;0,50369;0,49406;0,49342;1
0,50191;0,04441;0,0226;0,11085;0,1349;0,60929;0,58688;0,41459;0,39856;0,51637;0,50486;0,41218;0,38611;0,60959;0,58897;0,49939;0,50136;0,49541;0,49406;1
0,50560;0,05840;0,0444;0,08278;0,1108;0,61799;0,60929;0,42160;0,41459;0,52490;0,51637;0,42197;0,41218;0,61882;0,60959;0,49771;0,49939;0,49824;0,49541;1
0,50326;0,04698;0,0584;0,04212;0,0828;0,60494;0,61799;0,40577;0,42160;0,55516;0,52490;0,46592;0,42197;0,60918;0,61882;0,49598;0,49771;0,50050;0,49824;1
0,50548;0,03355;0,0470;0,02707;0,0421;0,60293;0,60494;0,40136;0,40577;0,60070;0,55516;0,53191;0,46592;0,60008;0,60918;0,49534;0,49598;0,50272;0,50050;1
0,51150;0,03696;0,0336;0,03654;0,0271;0,60693;0,60293;0,39034;0,40136;0,62620;0,60070;0,56666;0,53191;0,60169;0,60008;0,49621;0,49534;0,50555;0,50272;1
0,51483;0,05027;0,0370;0,04294;0,0365;0,60592;0,60693;0,38454;0,39034;0,62941;0,62620;0,56944;0,56666;0,60999;0,60169;0,49767;0,49621;0,50813;0,50555;1
0,52061;0,07548;0,0503;0,05349;0,0429;0,62798;0,60592;0,40554;0,38454;0,63196;0,62941;0,56580;0,56944;0,62887;0,60999;0,49935;0,49767;0,51114;0,50813;1
0,51741;0,06146;0,0755;0,05952;0,0535;0,61327;0,62798;0,39795;0,40554;0,62940;0,63196;0,56597;0,56580;0,61682;0,62887;0,50066;0,49935;0,51397;0,51114;1
0,51397;0,03472;0,0615;0,06016;0,0595;0,58754;0,61327;0,38016;0,39795;0,61847;0,62940;0,55247;0,56597;0,58910;0,61682;0,50188;0,50066;0,51566;0,51397;1
0,50991;0,04062;0,0347;0,05915;0,0602;0,56751;0,58754;0,36877;0,38016;0,60284;0,61847;0,53960;0,55247;0,56299;0,58910;0,50275;0,50188;0,51534;0,51566;1
0,50708;0,05763;0,0406;0,05876;0,0591;0,54415;0,56751;0,34163;0,36877;0,59834;0,60284;0,53844;0,53960;0,54331;0,56299;0,50324;0,50275;0,51379;0,51534;1
0,49477;0,09451;0,0576;0,05962;0,0588;0,51944;0,54415;0,33563;0,34163;0,58058;0,59834;0,52726;0,53844;0,52417;0,54331;0,50312;0,50324;0,50863;0,51379;1
0,50031;0,08283;0,0945;0,05810;0,0596;0,54380;0,51944;0,36557;0,33563;0,58743;0,58058;0,52989;0,52726;0,53474;0,52417;0,50338;0,50312;0,50520;0,50863;1
0,50363;0,06261;0,0828;0,05684;0,0581;0,56383;0,54380;0,38955;0,36557;0,59749;0,58743;0,53944;0,52989;0,55991;0,53474;0,50373;0,50338;0,50314;0,50520;1
0,50425;0,04881;0,0626;0,05425;0,0568;0,57318;0,56383;0,40915;0,38955;0,59685;0,59749;0,53272;0,53944;0,58442;0,55991;0,50424;0,50373;0,50201;0,50314;1
0,50289;0,03931;0,0488;0,05192;0,0542;0,60293;0,57318;0,44183;0,40915;0,60092;0,59685;0,55013;0,53272;0,60289;0,58442;0,50463;0,50424;0,50117;0,50201;1
0,50461;0,01443;0,0393;0,04659;0,0519;0,59256;0,60293;0,42098;0,44183;0,60306;0,60092;0,54997;0,55013;0,58950;0,60289;0,50528;0,50463;0,50314;0,50117;1
0,50425;0,00255;0,0144;0,04075;0,0466;0,58253;0,59256;0,40296;0,42098;0,59813;0,60306;0,52371;0,54997;0,58268;0,58950;0,50590;0,50528;0,50393;0,50314;1
0,50400;0,00231;0,0025;0,03616;0,0407;0,58019;0,58253;0,39596;0,40296;0,59256;0,59813;0,51205;0,52371;0,58187;0,58268;0,50638;0,50590;0,50400;0,50393;1
0,50831;0,01839;0,0023;0,03308;0,0362;0,59557;0,58019;0,38735;0,39596;0,59213;0,59256;0,50285;0,51205;0,59205;0,58187;0,50693;0,50638;0,50481;0,50400;1
0,51077;0,02936;0,0184;0,03254;0,0331;0,59757;0,59557;0,39475;0,38735;0,58999;0,59213;0,49464;0,50285;0,59874;0,59205;0,50737;0,50693;0,50639;0,50481;1
0,50794;0,02793;0,0294;0,03242;0,0325;0,59089;0,59757;0,39676;0,39475;0,58914;0,58999;0,47075;0,49464;0,59633;0,59874;0,50749;0,50737;0,50705;0,50639;1
0,50695;0,02291;0,0279;0,03172;0,0324;0,58888;0,59089;0,39696;0,39676;0,58357;0,58914;0,43162;0,47075;0,58696;0,59633;0,50767;0,50749;0,50759;0,50705;1
0,50744;0,01177;0,0229;0,03152;0,0317;0,57852;0,58888;0,38156;0,39696;0,57395;0,58357;0,40481;0,43162;0,57491;0,58696;0,50777;0,50767;0,50828;0,50759;1
0,50744;0,01229;0,0118;0,03095;0,0315;0,57184;0,57852;0,37636;0,38156;0,56819;0,57395;0,39796;0,40481;0,57317;0,57491;0,50757;0,50777;0,50811;0,50828;1
0,51003;0,00863;0,0123;0,02904;0,0310;0,58654;0,57184;0,38916;0,37636;0,56264;0,56819;0,39177;0,39796;0,58602;0,57317;0,50733;0,50757;0,50796;0,50811;1
0,51655;0,04098;0,0086;0,02513;0,0290;0,60692;0,58654;0,40255;0,38916;0,57951;0,56264;0,40661;0,39177;0,60463;0,58602;0,50712;0,50733;0,50968;0,50796;1
0,52073;0,06305;0,0410;0,02849;0,0251;0,61694;0,60692;0,41476;0,40255;0,59276;0,57951;0,42507;0,40661;0,61976;0,60463;0,50729;0,50712;0,51244;0,50968;1
0,51950;0,06204;0,0631;0,03257;0,0285;0,61360;0,61694;0,41676;0,41476;0,59768;0,59276;0,44077;0,42507;0,61882;0,61976;0,50757;0,50729;0,51485;0,51244;1
